gene_id	string_protein_id	propagate_score
P4HB	9606.ENSP00000327801	0.00015450932174337174
EMC1	9606.ENSP00000420608	1.516101743995102e-05
UBAC2	9606.ENSP00000383911	1.5047384827512143e-05
FAM8A1	9606.ENSP00000259963	1.210266001935643e-05
UBE2G2	9606.ENSP00000338348	4.033705467256722e-05
SEL1L	9606.ENSP00000337053	7.158855737032713e-05
EMC2	9606.ENSP00000220853	1.2976019050420432e-05
ERGIC2	9606.ENSP00000353270	7.784902933907765e-06
SYVN1	9606.ENSP00000366395	7.550945798591507e-05
EDEM1	9606.ENSP00000256497	6.81939976391497e-05
DERL3	9606.ENSP00000384744	3.534872587815936e-05
AUP1	9606.ENSP00000366748	3.3244513537147365e-05
ERLEC1	9606.ENSP00000185150	4.541742535879861e-05
UFD1	9606.ENSP00000263202	7.847729005307482e-05
SERPINA1	9606.ENSP00000416066	9.741460175366353e-05
NPLOC4	9606.ENSP00000331487	6.333275778779638e-05
UBE2J1	9606.ENSP00000451261	4.2492556333733434e-05
FAF2	9606.ENSP00000261942	6.399130323898956e-05
MARCHF6	9606.ENSP00000274140	2.770973179801858e-05
EMC3	9606.ENSP00000245046	1.3846450326068508e-05
SELENOS	9606.ENSP00000381282	0.00022192426062743104
OS9	9606.ENSP00000318165	7.718600247064394e-05
SEC61B	9606.ENSP00000223641	9.224648555669843e-05
RNF139	9606.ENSP00000304051	3.389505201000829e-05
ESYT1	9606.ENSP00000267113	6.975758308177468e-06
NOX3	9606.ENSP00000159060	3.698756666083359e-05
SH3PXD2B	9606.ENSP00000309714	1.2972245642232411e-05
SH3PXD2A	9606.ENSP00000348215	2.5746048527456874e-05
NCF2	9606.ENSP00000356505	0.00010226679076246823
NOXA1	9606.ENSP00000342848	4.018378037340188e-05
NCF4	9606.ENSP00000380334	9.411422649355448e-05
OC90	9606.ENSP00000254627	6.471103936080413e-06
NOXO1	9606.ENSP00000380450	3.684337117247766e-05
DUOX2	9606.ENSP00000373691	4.205055225636553e-05
CYBA	9606.ENSP00000261623	9.118123015741343e-05
NCF1	9606.ENSP00000289473	0.0001533875289538166
CYBB	9606.ENSP00000367851	0.0003887408797263869
NOX4	9606.ENSP00000263317	5.584492545944499e-05
NOX1	9606.ENSP00000362057	7.839047834005446e-05
DUOX1	9606.ENSP00000317997	4.5997056702904986e-05
KDM4B	9606.ENSP00000159111	4.157874304206364e-05
KDM3A	9606.ENSP00000386660	7.534751771782896e-05
KDM6B	9606.ENSP00000254846	0.00012219494796533143
SMARCA4	9606.ENSP00000343896	0.0003397717959235949
KDM4A	9606.ENSP00000361473	7.680030057433052e-05
KDM3B	9606.ENSP00000326563	3.170978683683414e-05
H4C6	9606.ENSP00000244537	0.0005286199861133206
H3-3B	9606.ENSP00000254810	0.0005891140225165444
H3-4	9606.ENSP00000355657	0.000465378815064674
KDM2B	9606.ENSP00000366271	5.065651834557746e-05
H3C12	9606.ENSP00000352252	0.000600862969189254
JMJD1C	9606.ENSP00000382204	1.1741869642559323e-05
H3C13	9606.ENSP00000333277	0.000608764343114628
CLEC4M	9606.ENSP00000316228	1.9276590884877438e-05
MSN	9606.ENSP00000353408	8.560826109590278e-05
ICAM2	9606.ENSP00000415283	2.2687195929701874e-05
CTTNBP2	9606.ENSP00000160373	2.7468121458615154e-05
PPP2CB	9606.ENSP00000221138	0.00014687925537622975
STRIP1	9606.ENSP00000358810	2.2920577363250556e-05
STRN3	9606.ENSP00000350071	5.371918707726668e-05
STK24	9606.ENSP00000365730	4.786777213125605e-05
PDCD10	9606.ENSP00000376506	3.8221088182798234e-05
STRIP2	9606.ENSP00000249344	1.840936928560871e-05
CTTNBP2NL	9606.ENSP00000271277	1.776703128779128e-05
FAM3B	9606.ENSP00000350673	2.1114624682825205e-06
PPP2R1A	9606.ENSP00000324804	0.00017802162676538286
PPP2CA	9606.ENSP00000418447	0.00022971595392240802
SLMAP	9606.ENSP00000499241	2.3077276807962127e-05
MOB4	9606.ENSP00000315702	3.227123846329417e-05
STRN	9606.ENSP00000263918	4.828470317794959e-05
STK25	9606.ENSP00000325748	3.099761296769362e-05
STK26	9606.ENSP00000377867	3.253610148454358e-05
CTTN	9606.ENSP00000365745	0.00011569336620721045
STRN4	9606.ENSP00000375777	3.985853261218569e-05
KCND2	9606.ENSP00000333496	3.1497936034270174e-05
ACTL6B	9606.ENSP00000160382	7.368959152110332e-05
BCL7A	9606.ENSP00000445868	3.953717553172939e-05
KAT8	9606.ENSP00000406037	8.579286214057077e-05
BCL11A	9606.ENSP00000496168	8.06041946645782e-05
PBRM1	9606.ENSP00000386593	9.35668276263165e-05
BCL7B	9606.ENSP00000411073	3.897533886011681e-05
PHF10	9606.ENSP00000341805	6.677566769291904e-05
MEAF6	9606.ENSP00000362166	7.025051722992144e-05
PPARG	9606.ENSP00000287820	0.0020627053912102406
ACTG1	9606.ENSP00000458162	0.00022340694412330826
EP400	9606.ENSP00000374212	0.00010333529540449217
ARID2	9606.ENSP00000335044	7.12232681957412e-05
ARID4A	9606.ENSP00000347602	3.7897239978966894e-05
ING3	9606.ENSP00000320566	7.869482528204144e-05
SRCAP	9606.ENSP00000262518	4.5622636972955865e-05
BCL7C	9606.ENSP00000369674	3.953717553172939e-05
RB1	9606.ENSP00000267163	0.00024787631912914077
BRD7	9606.ENSP00000378181	7.897635191303274e-05
DPF1	9606.ENSP00000347716	3.005119708249679e-05
SMARCC2	9606.ENSP00000449396	0.0001021822032119551
ZNHIT1	9606.ENSP00000304593	2.0821232359308195e-05
BICRAL	9606.ENSP00000313933	3.115096913874172e-05
SMARCA2	9606.ENSP00000371638	0.00012864279089238188
ARID4B	9606.ENSP00000264183	4.551143857397851e-05
SS18	9606.ENSP00000414516	4.412033373598173e-05
BRD9	9606.ENSP00000419765	4.199121925722289e-05
VPS72	9606.ENSP00000346464	5.6479949589557444e-05
DMAP1	9606.ENSP00000361363	8.075767529009413e-05
SMARCE1	9606.ENSP00000323967	9.949468073298157e-05
MORF4L2	9606.ENSP00000394417	5.4267935823074056e-05
ACTR8	9606.ENSP00000336842	3.0371769174239107e-05
TRRAP	9606.ENSP00000352925	0.00017498088372130542
YEATS4	9606.ENSP00000247843	8.460175586167914e-05
BANF1	9606.ENSP00000433760	5.9737250111468456e-05
BICRA	9606.ENSP00000379946	3.733323919566212e-05
EPC1	9606.ENSP00000263062	5.921468847081365e-05
BCL11B	9606.ENSP00000349723	6.363811936144032e-05
DPF3	9606.ENSP00000479526	5.0377764197086365e-05
SMARCC1	9606.ENSP00000254480	0.00010278218687390889
EPC2	9606.ENSP00000258484	5.0319025941598205e-05
ARID1B	9606.ENSP00000490491	6.0462590398382945e-05
SMARCD2	9606.ENSP00000392617	5.153945258112562e-05
MRGBP	9606.ENSP00000359518	5.0689392718689344e-05
DPF2	9606.ENSP00000252268	3.4707260327454816e-05
POTEF	9606.ENSP00000386786	2.790473551060636e-05
ACTL6A	9606.ENSP00000397552	0.00016322431147199791
ARID1A	9606.ENSP00000320485	0.00014992811504300062
SS18L1	9606.ENSP00000333012	3.119460581997078e-05
SMARCD1	9606.ENSP00000378414	0.0001101119146234495
SMARCD3	9606.ENSP00000262188	6.334343099833654e-05
MORF4L1	9606.ENSP00000331310	9.965221052187549e-05
KIF22	9606.ENSP00000160827	4.06187480365711e-05
RACGAP1	9606.ENSP00000404190	9.110236218629396e-05
KIFC1	9606.ENSP00000393963	8.035574539136465e-05
KIFC3	9606.ENSP00000442008	1.839651488079616e-05
OBP2A	9606.ENSP00000342097	2.6958197103595666e-06
NCAPH	9606.ENSP00000240423	7.699947807602764e-05
UBE2C	9606.ENSP00000348838	0.00016220078007440398
KIF18B	9606.ENSP00000465992	4.030642160460274e-05
MAZ	9606.ENSP00000219782	2.2611907437539235e-05
HIRIP3	9606.ENSP00000279392	8.434890916526407e-06
INCENP	9606.ENSP00000378295	9.530314060474206e-05
CCNA2	9606.ENSP00000481380	0.0003285313536686199
TPX2	9606.ENSP00000300403	0.00011112504740475985
KIF23	9606.ENSP00000260363	0.00012266803005150874
KIF20A	9606.ENSP00000378356	0.00011810914145920552
CDCA8	9606.ENSP00000362146	0.0001588834518627185
TACC3	9606.ENSP00000326550	6.183640807813344e-05
PRC1	9606.ENSP00000377793	8.291428409177414e-05
KIF4A	9606.ENSP00000363524	0.00010117247770711215
AURKA	9606.ENSP00000216911	0.00019317594198004891
KIF21A	9606.ENSP00000354878	1.0756891388642458e-05
CDC20	9606.ENSP00000361540	0.00028830900536058854
APOD	9606.ENSP00000345179	2.676488724888174e-05
KIF20B	9606.ENSP00000360793	3.239696001179251e-05
LCN1	9606.ENSP00000263598	2.2132539515935712e-05
KIF2A	9606.ENSP00000385000	3.549905806511308e-05
KIF4B	9606.ENSP00000387875	5.8670691182791474e-06
KIF2C	9606.ENSP00000361298	0.00013248738979604574
BIRC5	9606.ENSP00000301633	0.0002057600675666901
KIF15	9606.ENSP00000324020	9.80166051024513e-05
BUB1B	9606.ENSP00000287598	0.0003491061903507041
PBK	9606.ENSP00000428489	0.00010900278556432786
OBP2B	9606.ENSP00000484615	2.6958197103595674e-06
KIF11	9606.ENSP00000260731	0.00016659843555915835
CDCA3	9606.ENSP00000442068	9.225594702078071e-05
KIF2B	9606.ENSP00000268919	1.4622313484302317e-05
KIFC2	9606.ENSP00000301332	7.523202481192061e-06
KIF14	9606.ENSP00000356319	7.730017106632083e-05
CEACAM1	9606.ENSP00000161559	1.1551260946420185e-05
LGALS9C	9606.ENSP00000329932	2.5508122609310566e-05
CEACAM8	9606.ENSP00000244336	3.2539023851019834e-05
POLDIP2	9606.ENSP00000475924	1.8846718098491527e-05
CEACAM5	9606.ENSP00000221992	3.9181756494674205e-05
LGALS9B	9606.ENSP00000315564	2.077399407224098e-05
CEACAM6	9606.ENSP00000199764	5.727772686225141e-06
YTHDC2	9606.ENSP00000161863	2.3227114090222048e-05
HNRNPA2B1	9606.ENSP00000346694	0.00011017372930827607
RBMX	9606.ENSP00000359645	7.342153860331521e-05
FTO	9606.ENSP00000418823	4.7647422453041177e-05
MEIOC	9606.ENSP00000386452	6.874786221564971e-07
FIP1L1	9606.ENSP00000336752	3.561837995385051e-05
RBM15	9606.ENSP00000358799	3.334821514653367e-05
CBLL1	9606.ENSP00000401277	2.052064020965582e-05
IGF2BP1	9606.ENSP00000290341	6.817038576270023e-05
WTAP	9606.ENSP00000351141	2.9973621276932697e-05
HNRNPC	9606.ENSP00000451291	0.00014382068525396735
CSTF3	9606.ENSP00000315791	5.1617784052282765e-05
ZC3H13	9606.ENSP00000242848	4.278043505949435e-05
XRN1	9606.ENSP00000264951	5.470068598308124e-05
METTL16	9606.ENSP00000263092	2.001655901915223e-05
VIRMA	9606.ENSP00000297591	2.5416900392147388e-05
ALKBH1	9606.ENSP00000216489	1.8132803460529416e-05
ALKBH5	9606.ENSP00000382091	2.3266908350671208e-05
CSTF1	9606.ENSP00000217109	2.4815460049732906e-05
METTL3	9606.ENSP00000298717	3.718499000472009e-05
CPSF2	9606.ENSP00000298875	3.460760841708825e-05
IGF2BP3	9606.ENSP00000258729	2.661802087236125e-05
CPSF1	9606.ENSP00000484669	3.597754311798426e-05
NUDT21	9606.ENSP00000300291	3.782578232275208e-05
YTHDF1	9606.ENSP00000359364	2.1919251255521446e-05
CLP1	9606.ENSP00000434995	3.8524097271582796e-05
METTL14	9606.ENSP00000373474	2.9674481706749017e-05
RBM15B	9606.ENSP00000454545	2.0058353344742375e-05
PRRC2A	9606.ENSP00000365201	8.47143823770767e-06
FOXJ2	9606.ENSP00000162391	1.2419064357660279e-06
POU3F2	9606.ENSP00000329170	2.159518437600172e-05
BID	9606.ENSP00000318822	0.00012168082006382311
CASP8	9606.ENSP00000351273	0.0003671132498323071
CASP2	9606.ENSP00000312664	9.256754006459172e-05
MAP3K1	9606.ENSP00000382423	0.00014805358062098455
CASP10	9606.ENSP00000286186	9.932361866398535e-05
EDAR	9606.ENSP00000258443	1.4922033861322341e-05
TAB1	9606.ENSP00000216160	0.00014970299968497777
RELA	9606.ENSP00000384273	0.000573670733819156
BIRC2	9606.ENSP00000477613	0.00022641787203015723
IL6R	9606.ENSP00000357470	0.00015412515686391549
RIPK3	9606.ENSP00000216274	0.00023065747357940388
MADD	9606.ENSP00000310933	1.9642241298897363e-05
TRAF5	9606.ENSP00000261464	0.0001080474564177479
CYLD	9606.ENSP00000392025	0.00014054966244537114
TNIP1	9606.ENSP00000317891	3.0386264290119415e-05
HTRA2	9606.ENSP00000258080	0.0001181796674336262
RFK	9606.ENSP00000365926	2.736195933649613e-05
JAK2	9606.ENSP00000371067	0.00035141615273436575
TRADD	9606.ENSP00000341268	0.00016203747252869152
TRAF6	9606.ENSP00000433623	0.00048648344441596075
DAXX	9606.ENSP00000266000	0.00020861064224075152
TNFSF9	9606.ENSP00000245817	3.7774557319266245e-05
IKBKB	9606.ENSP00000430684	0.0005937680624181294
TNFRSF10B	9606.ENSP00000276431	0.00015811728647168304
TNFRSF6B	9606.ENSP00000359013	9.587287441951078e-06
MLKL	9606.ENSP00000308351	0.00017864917474668277
TNFRSF12A	9606.ENSP00000326737	4.082485432176258e-05
LTB	9606.ENSP00000410481	3.71347790980783e-05
RIPK1	9606.ENSP00000259808	0.00037053552695024057
XIAP	9606.ENSP00000360242	0.0002451899339561932
CASP7	9606.ENSP00000358327	0.00013957637900803126
IL17RC	9606.ENSP00000295981	1.9841526744090185e-05
SPATA2	9606.ENSP00000416799	3.197066406891415e-05
TAB2	9606.ENSP00000356426	0.00017640857395222922
TRAF2	9606.ENSP00000247668	0.00033894295416359244
BIRC3	9606.ENSP00000263464	0.00021145968980668188
TNFRSF21	9606.ENSP00000296861	3.215780030707692e-05
TANK	9606.ENSP00000259075	8.900710670435547e-05
TAB3	9606.ENSP00000368215	0.00011059524704793797
SHARPIN	9606.ENSP00000381698	8.497473892702264e-05
RBCK1	9606.ENSP00000348632	8.507804436833048e-05
TRPC4AP	9606.ENSP00000252015	0.00012119305545435686
BAG4	9606.ENSP00000287322	2.696394912673995e-05
TNFRSF25	9606.ENSP00000367013	4.717832932455453e-05
LTBR	9606.ENSP00000228918	5.645764073178207e-05
CFLAR	9606.ENSP00000312455	0.00012025100319828744
TNFAIP3	9606.ENSP00000481570	0.00015439477909546834
TNFRSF14	9606.ENSP00000347948	5.676344675477429e-05
SUMO1	9606.ENSP00000376077	0.0002263522678358832
NSMAF	9606.ENSP00000411012	9.807281038409234e-06
TNFSF10	9606.ENSP00000241261	9.44242105878194e-05
TNIP2	9606.ENSP00000321203	4.3981285014052654e-05
IKBKG	9606.ENSP00000483825	0.0005400638548590329
TIMP1	9606.ENSP00000218388	0.00011830802000785646
MAP3K7	9606.ENSP00000358335	0.0002593020483605702
FADD	9606.ENSP00000301838	0.00023433406523721434
RIPK2	9606.ENSP00000220751	0.0001257475623096606
TNFSF12	9606.ENSP00000293825	6.293344031281499e-05
RNF31	9606.ENSP00000315112	9.91263463635456e-05
TNFSF15	9606.ENSP00000363157	1.511713655133349e-05
GOLGA5	9606.ENSP00000163416	1.7801547801101716e-05
COG3	9606.ENSP00000258654	3.740028349591316e-05
BLZF1	9606.ENSP00000356782	6.632920042503688e-06
TRIP11	9606.ENSP00000267622	1.7093205520023448e-05
COG1	9606.ENSP00000299886	2.1685104640370336e-05
COG8	9606.ENSP00000497669	2.186716285244615e-05
COG7	9606.ENSP00000305442	2.0285274290236926e-05
CUX1	9606.ENSP00000353401	2.1839532695413935e-05
GOLGB1	9606.ENSP00000377275	2.0582859160034343e-05
GORASP1	9606.ENSP00000313869	2.5319434778469127e-05
COG2	9606.ENSP00000355629	2.0246352435568934e-05
GOLGA1	9606.ENSP00000362656	1.671287157586849e-05
COG4	9606.ENSP00000315775	2.403206957916484e-05
GOLIM4	9606.ENSP00000417354	7.016458479707261e-06
COG5	9606.ENSP00000297135	1.993802244900977e-05
COG6	9606.ENSP00000397441	2.576082536288414e-05
GOLGA2	9606.ENSP00000416097	4.665950595916899e-05
CELSR3	9606.ENSP00000164024	4.8172566799117654e-06
PPP2R5B	9606.ENSP00000164133	5.460031168480411e-05
XBP1	9606.ENSP00000216037	0.0004652404884797375
PPP2R5C	9606.ENSP00000412324	6.71239789038973e-05
PTPA	9606.ENSP00000377036	4.983607424323814e-05
AKT2	9606.ENSP00000375892	0.0002924662163363859
PPP2R3A	9606.ENSP00000264977	4.903036943579999e-05
PPP3CC	9606.ENSP00000380878	9.352184602287746e-05
PPP2R5D	9606.ENSP00000417963	6.351812719721879e-05
PPP4R1	9606.ENSP00000383402	3.129058024234466e-05
PPP2R2D	9606.ENSP00000399970	7.016418208259866e-05
PPP2R3B	9606.ENSP00000375080	4.25514091796829e-05
IER3	9606.ENSP00000259874	1.118050977621864e-05
PPP4C	9606.ENSP00000279387	5.920737339124671e-05
PPP2R2C	9606.ENSP00000372042	6.726444797436946e-05
TNNI3	9606.ENSP00000341838	7.101275643227121e-05
PPP2R2A	9606.ENSP00000325074	0.00010499709014558335
PPP3CA	9606.ENSP00000378323	0.00011244308412909801
PPP2R5A	9606.ENSP00000261461	6.65052389402054e-05
DRD2	9606.ENSP00000354859	8.198489767850657e-05
PPP1R1A	9606.ENSP00000257905	3.9123259184666626e-05
GPHA2	9606.ENSP00000279168	8.31416842302257e-06
REC8	9606.ENSP00000482546	4.949013916636819e-05
SGO1	9606.ENSP00000263753	0.00010272247907269958
AKT3	9606.ENSP00000500582	0.00028071031053999995
PPP2R2B	9606.ENSP00000377936	8.778613075833498e-05
PPP2R5E	9606.ENSP00000337641	4.8560944006142004e-05
PPP3CB	9606.ENSP00000378306	0.0001059625325442219
GCK	9606.ENSP00000223366	0.0002147222593008814
ROM1	9606.ENSP00000278833	4.6011760433354764e-05
MB	9606.ENSP00000352835	4.9750512073215316e-05
AMY2B	9606.ENSP00000354610	2.797775349693178e-05
AMY1B	9606.ENSP00000330484	3.6001031528860336e-05
PHKG2	9606.ENSP00000455607	2.2970853930198988e-05
FOSL1	9606.ENSP00000310170	0.00033517209309235735
G6PC2	9606.ENSP00000364512	0.00019711153543875936
ACTN3	9606.ENSP00000422007	2.86520628521796e-05
PHKB	9606.ENSP00000313504	2.2741381266757123e-05
CAPN1	9606.ENSP00000431984	6.985435701657554e-05
PHKG1	9606.ENSP00000445440	7.937255296605613e-06
ENPP3	9606.ENSP00000406261	0.00016139769036401986
PUDP	9606.ENSP00000396452	3.372905334671078e-05
PHKA1	9606.ENSP00000362643	2.170562621503442e-05
AGL	9606.ENSP00000294724	5.554161626341721e-05
ENO3	9606.ENSP00000324105	0.000210337262011428
UGP2	9606.ENSP00000338703	4.177603113862491e-05
MEN1	9606.ENSP00000337088	0.00013057504833250972
AMY2A	9606.ENSP00000481450	3.2627456743364665e-05
PHKA2	9606.ENSP00000369274	2.0165166129787045e-05
PGAM2	9606.ENSP00000297283	0.0001768320278276544
G6PC3	9606.ENSP00000269097	0.00019462210341447634
NA	9606.ENSP00000485952	0.00010509636598882857
FKBP2	9606.ENSP00000378046	3.087160523169304e-05
MGAM2	9606.ENSP00000420449	3.756678292364663e-05
ENPP1	9606.ENSP00000498074	0.00017152305440449052
SCGB1A1	9606.ENSP00000278282	3.928291517011917e-05
MAP3K11	9606.ENSP00000309597	4.890683391934406e-05
MARK2	9606.ENSP00000385751	5.0681502583911166e-05
H6PD	9606.ENSP00000473348	0.0006819862793331748
SF1	9606.ENSP00000366604	6.896113604432708e-05
GYG1	9606.ENSP00000340736	2.8627957510686423e-05
PFKM	9606.ENSP00000496597	0.00019839033335246524
G6PC	9606.ENSP00000253801	0.00022419888958564912
NA	9606.ENSP00000498991	2.5041449104181015e-05
AHNAK	9606.ENSP00000367263	3.776833347729771e-05
GYG2	9606.ENSP00000370555	2.4732015142766804e-05
ALDOA	9606.ENSP00000496166	0.0002680427951082867
FTH1	9606.ENSP00000273550	5.950718925192256e-05
MGAM	9606.ENSP00000447378	5.9781346627718244e-05
COX8A	9606.ENSP00000321260	5.549982145185452e-05
BCL3	9606.ENSP00000164227	8.155830856048042e-05
COPS5	9606.ENSP00000350512	0.0002933425180986821
RELB	9606.ENSP00000221452	9.494844291050847e-05
REL	9606.ENSP00000295025	0.00017816929026755426
PIR	9606.ENSP00000369786	7.929239868352887e-06
NFKB2	9606.ENSP00000358983	0.00014259352567563748
PIGF	9606.ENSP00000281382	7.78549560496664e-06
DPM3	9606.ENSP00000357384	2.421130636584982e-05
PRLH	9606.ENSP00000165524	5.5336378915989516e-06
NPFF	9606.ENSP00000267017	1.8377899418019297e-05
NPFFR2	9606.ENSP00000307822	5.1997746750491486e-06
PRL	9606.ENSP00000302150	8.254743454868402e-05
PRLHR	9606.ENSP00000239032	5.119612391650898e-06
QRFP	9606.ENSP00000485512	1.2181574501071597e-05
NPVF	9606.ENSP00000222674	3.1450450471339266e-05
FSTL3	9606.ENSP00000166139	5.639200620772623e-06
INHBB	9606.ENSP00000295228	1.588775928808557e-05
INHBA	9606.ENSP00000242208	1.8985542556080977e-05
GDF11	9606.ENSP00000257868	2.135830686522781e-05
BMP2	9606.ENSP00000368104	0.00011204267630390736
EPHA8	9606.ENSP00000166244	1.2348632139340657e-05
EFNB2	9606.ENSP00000493716	4.9859213318874356e-05
EPHB4	9606.ENSP00000350896	2.4186522829928994e-05
EFNB1	9606.ENSP00000204961	3.2509373114877214e-05
EFNB3	9606.ENSP00000226091	3.201065273136119e-05
EFNA2	9606.ENSP00000215368	3.625428451500562e-05
EFNA1	9606.ENSP00000357392	4.6207566619783164e-05
EFNA3	9606.ENSP00000357393	3.753589161211183e-05
EFNA4	9606.ENSP00000414378	3.727847037899232e-05
EFNA5	9606.ENSP00000328777	4.9270612662375464e-05
NGEF	9606.ENSP00000264051	2.30372794271447e-05
ABL1	9606.ENSP00000361423	0.0002802147148404472
TRIP13	9606.ENSP00000166345	6.691665834864204e-05
BUB3	9606.ENSP00000357858	0.00011591540003983137
MAD2L1	9606.ENSP00000296509	0.00017663125930438147
SKA1	9606.ENSP00000285116	6.726369312938144e-05
HJURP	9606.ENSP00000414109	0.00012312792478783605
NUSAP1	9606.ENSP00000499238	9.797117281014341e-05
CDK1	9606.ENSP00000378699	0.0005025734953982437
DMC1	9606.ENSP00000216024	2.3759959285171454e-05
ASPM	9606.ENSP00000356379	0.00012929144390625205
TK1	9606.ENSP00000468425	8.303144305018006e-05
MELK	9606.ENSP00000298048	0.00010905991237260528
NCAPG	9606.ENSP00000251496	0.00011675736096667774
NEK2	9606.ENSP00000355966	0.00010713413540029022
DLGAP5	9606.ENSP00000247191	0.0001272146278374666
SHLD3	9606.ENSP00000424007	4.297196080779051e-06
AURKB	9606.ENSP00000313950	0.00024931040422222355
FOXM1	9606.ENSP00000342307	0.0001414811465023436
ANLN	9606.ENSP00000265748	7.336788516302571e-05
HORMAD1	9606.ENSP00000355167	1.9630051041635796e-05
MAD2L2	9606.ENSP00000235310	6.048482842975453e-05
CKS1B	9606.ENSP00000311083	8.798815631213168e-05
SPO11	9606.ENSP00000360310	5.7789166992092855e-05
MAD2L1BP	9606.ENSP00000410818	6.752691045204703e-06
CCNB1	9606.ENSP00000256442	0.0003647212831818029
CENPF	9606.ENSP00000355922	0.00012141214724024575
HMMR	9606.ENSP00000377492	0.00014181028698523012
BUB1	9606.ENSP00000302530	0.00033563399271913856
CCNB2	9606.ENSP00000288207	0.00019724424963613385
NUF2	9606.ENSP00000271452	0.00025922637352758895
TTK	9606.ENSP00000358813	0.0001220003180195368
TOP2A	9606.ENSP00000411532	0.00017589642702840774
HORMAD2	9606.ENSP00000385055	1.157459785416986e-05
CEP55	9606.ENSP00000360540	0.00011112035681901117
CDCA5	9606.ENSP00000275517	0.00010101443731550166
VASH1	9606.ENSP00000167106	3.7456928806450677e-06
TUBA1A	9606.ENSP00000439020	0.0001123833699190977
ANGEL1	9606.ENSP00000251089	3.047036846095492e-06
TUBB3	9606.ENSP00000320295	4.667953073145187e-05
SVBP	9606.ENSP00000361599	6.461949432060035e-06
KRT14	9606.ENSP00000167586	2.343290730612382e-05
TP63	9606.ENSP00000264731	5.138369296994725e-05
KRT5	9606.ENSP00000252242	4.4542896148027606e-05
IVL	9606.ENSP00000357753	4.0504007745072125e-05
ITGB4	9606.ENSP00000200181	0.00010347105907756242
KRT3	9606.ENSP00000413479	2.306745633555237e-06
PKP1	9606.ENSP00000263946	3.961404344591124e-05
KRT6B	9606.ENSP00000252252	1.0470820861055836e-05
PLEC	9606.ENSP00000323856	5.2404373936865706e-05
KRT17	9606.ENSP00000308452	1.201704182562872e-05
LOR	9606.ENSP00000357731	4.55769623470372e-05
KRT15	9606.ENSP00000377546	3.4213954665755164e-06
KRT16	9606.ENSP00000301653	9.186056458379086e-06
FLG	9606.ENSP00000357789	3.246969566828641e-05
ITGA6	9606.ENSP00000386896	9.029345851305662e-05
COL17A1	9606.ENSP00000497653	1.694103999689499e-05
KRT6A	9606.ENSP00000369317	1.3516284593587158e-05
KRT20	9606.ENSP00000167588	2.854973405991747e-05
MUC6	9606.ENSP00000406861	2.5963941289916965e-05
MUC1	9606.ENSP00000484824	0.00013250500065179616
CHGA	9606.ENSP00000216492	2.8000437117220827e-05
CDX2	9606.ENSP00000370408	3.280508529744494e-05
CALB2	9606.ENSP00000307508	4.290648122748892e-05
PAX8	9606.ENSP00000263334	5.933983746405866e-05
SYP	9606.ENSP00000263233	0.00010601747384337887
KRT9	9606.ENSP00000246662	2.0265217263868453e-06
ENO2	9606.ENSP00000437402	0.00024325495878594288
NAPSA	9606.ENSP00000253719	1.342089435502646e-05
UPK3A	9606.ENSP00000216211	5.76042851988456e-06
NKX2-1	9606.ENSP00000346879	3.606423619659271e-05
WT1	9606.ENSP00000368370	7.319913202918143e-05
MUC2	9606.ENSP00000494061	2.85952287516835e-05
UPK2	9606.ENSP00000264031	7.368084755513099e-06
MUC5AC	9606.ENSP00000485659	3.718712080188917e-05
SPP2	9606.ENSP00000168148	5.784728284762276e-06
AHSG	9606.ENSP00000273784	7.924442798421332e-05
MGP	9606.ENSP00000228938	2.8092941491342934e-05
HSD17B10	9606.ENSP00000168216	3.851809770082974e-05
HADHA	9606.ENSP00000370023	4.5023770921101864e-05
RPP30	9606.ENSP00000389182	3.3613398134834107e-05
ETFB	9606.ENSP00000346173	3.817005536674673e-05
HADHB	9606.ENSP00000325136	8.529499099602371e-05
POP4	9606.ENSP00000465213	2.3209165857684755e-05
AGO4	9606.ENSP00000362306	3.193466520319087e-05
RPP21	9606.ENSP00000409799	2.7176819583281642e-05
POP7	9606.ENSP00000304353	2.615290130536949e-05
TRMT10C	9606.ENSP00000312356	9.638701253228391e-06
AGO2	9606.ENSP00000220592	0.00014700012849003472
RPP40	9606.ENSP00000369391	2.680209953473167e-05
ACAA2	9606.ENSP00000285093	8.199185022418468e-05
PRORP	9606.ENSP00000440915	2.6586834596456404e-05
AGO3	9606.ENSP00000362287	3.593572014980665e-05
RPP14	9606.ENSP00000412894	2.807187172931682e-05
HADH	9606.ENSP00000474560	4.638009433223739e-05
ERN1	9606.ENSP00000401445	0.0002108294665996186
POP1	9606.ENSP00000385787	2.652463761148043e-05
DHRS11	9606.ENSP00000482704	2.8864380737345253e-05
HUWE1	9606.ENSP00000340648	7.174749934101316e-05
POP5	9606.ENSP00000350098	2.699034142897621e-05
ACAA1	9606.ENSP00000333664	9.54549499059345e-05
DYNC1H1	9606.ENSP00000348965	7.273902660048982e-05
ECHS1	9606.ENSP00000357535	5.328832240198908e-05
AGO1	9606.ENSP00000362300	8.799141325049733e-05
TRMT61B	9606.ENSP00000302801	8.203546036357122e-06
DGCR8	9606.ENSP00000263209	4.237177659776524e-05
FSIP1	9606.ENSP00000280236	4.5876557832929696e-06
RPP25	9606.ENSP00000317691	3.304189572050933e-05
